data,class,scenario,rssi,mcs,pc_timestamp
"[100,-64,5,0,25,9,23,8,21,6,21,5,20,5,19,4,18,3,16,2,15,2,14,1,13,1,13,1,12,1,11,1,10,2,9,2,9,2,8,3,7,3,6,3,6,4,6,4,5,4,3,5,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,3,21,5,21,8,20,9,20,11,20,12,19,13,19,14,19,15,18,15,19,16,19,16,19,17,20,17,20,17,20,17,20,17,21,16,22,16,23,16,23,15,24,14,24,13,25,13,27,13,29,13]",1,person_udp_30hz,-64,7,1747603042.9967308
"[100,-64,5,0,-10,22,-8,20,-7,19,-6,18,-5,17,-5,16,-4,15,-3,14,-3,14,-3,13,-3,12,-3,11,-3,11,-3,10,-4,9,-4,8,-4,8,-4,8,-4,7,-4,6,-5,5,-5,4,-5,3,-5,3,-6,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-4,20,-6,19,-8,19,-10,18,-11,18,-12,18,-13,18,-14,17,-15,17,-16,17,-16,16,-17,16,-17,17,-17,17,-17,17,-17,18,-17,18,-16,19,-16,19,-15,19,-14,20,-14,21,-13,22,-13,22,-13,23,-13,25]",1,person_udp_30hz,-64,7,1747603043.040308
"[100,-64,5,0,-1,27,0,24,0,23,1,21,1,20,2,18,3,17,2,16,2,15,3,14,3,13,2,12,2,11,2,11,1,10,1,10,0,9,0,9,-1,8,-1,7,-2,7,-3,6,-4,5,-4,5,-5,5,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,22,0,22,-2,22,-4,22,-6,22,-7,23,-7,23,-8,23,-9,22,-10,22,-10,23,-11,23,-11,24,-12,24,-12,25,-11,25,-10,25,-10,25,-9,25,-8,26,-7,27,-6,27,-6,27,-5,28,-4,29,-4,31]",1,person_udp_30hz,-64,7,1747603043.0877419
"[100,-64,5,0,-2,-27,-3,-24,-3,-22,-3,-21,-3,-20,-4,-19,-4,-18,-4,-16,-4,-15,-4,-14,-4,-13,-4,-12,-4,-12,-3,-11,-3,-11,-2,-10,-2,-10,-1,-9,-1,-9,0,-8,0,-7,1,-7,2,-6,2,-6,3,-5,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,-5,-22,-3,-22,-1,-22,1,-23,2,-23,3,-23,4,-23,5,-23,6,-23,7,-24,7,-24,8,-24,8,-24,8,-25,8,-25,7,-26,7,-26,7,-26,6,-27,5,-27,4,-27,3,-28,2,-27,2,-28,1,-30,1,-31]",1,person_udp_30hz,-64,7,1747603043.196715
"[100,-64,5,0,-12,25,-10,22,-9,21,-8,20,-7,19,-6,18,-5,17,-5,16,-4,16,-4,14,-3,13,-3,12,-3,12,-3,11,-3,10,-4,9,-4,9,-4,8,-4,7,-5,7,-5,5,-6,4,-6,4,-6,4,-6,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,-7,21,-8,21,-10,20,-12,20,-14,19,-15,19,-16,19,-16,18,-17,18,-18,18,-18,18,-19,18,-20,18,-20,19,-20,19,-20,19,-19,19,-19,20,-19,21,-18,21,-17,22,-17,23,-16,23,-16,24,-16,26,-16,28]",1,person_udp_30hz,-64,7,1747603043.2486882
"[100,-64,5,0,2,-28,1,-25,0,-23,0,-22,-1,-20,-1,-19,-2,-18,-2,-17,-3,-16,-3,-15,-3,-14,-3,-13,-2,-12,-2,-12,-1,-11,-1,-10,-1,-10,0,-10,1,-9,1,-8,2,-7,2,-6,3,-6,4,-6,4,-5,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-6,-2,-23,0,-23,2,-23,4,-23,6,-23,7,-23,8,-23,9,-24,9,-23,10,-23,11,-23,12,-24,12,-24,12,-24,12,-25,11,-25,11,-25,11,-25,10,-26,9,-27,8,-27,7,-27,7,-28,6,-28,5,-30,5,-32]",1,person_udp_30hz,-64,7,1747603043.3117929
"[100,-64,5,0,5,-26,4,-24,3,-22,2,-21,2,-20,1,-19,0,-17,0,-17,-1,-16,-1,-15,-1,-14,0,-13,0,-12,-1,-12,0,-11,0,-10,1,-10,1,-9,1,-9,2,-8,2,-7,3,-6,3,-5,4,-5,4,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,-22,2,-22,4,-22,6,-22,8,-22,9,-22,10,-21,11,-21,12,-21,12,-21,13,-21,14,-21,14,-21,14,-22,14,-22,14,-23,13,-23,13,-23,12,-24,11,-25,11,-25,10,-26,10,-26,9,-27,9,-28,8,-30]",1,person_udp_30hz,-64,7,1747603043.3682492
"[100,-64,5,0,-22,-18,-20,-16,-19,-14,-18,-13,-17,-12,-17,-11,-16,-10,-15,-9,-14,-8,-13,-8,-13,-8,-12,-7,-11,-7,-10,-7,-9,-6,-9,-6,-7,-6,-6,-7,-6,-7,-5,-7,-5,-7,-5,-7,-3,-6,-2,-7,-1,-7,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-3,-20,-12,-19,-13,-18,-15,-17,-17,-16,-18,-16,-19,-15,-20,-15,-21,-14,-22,-13,-22,-13,-23,-13,-23,-13,-23,-14,-24,-14,-24,-14,-24,-14,-24,-15,-24,-16,-24,-17,-23,-18,-22,-19,-22,-19,-22,-20,-22,-22,-22,-23,-23]",1,person_udp_30hz,-64,7,1747603043.4287019
"[100,-64,5,0,11,25,10,22,10,20,10,19,10,17,10,16,10,15,9,14,9,13,8,12,8,11,7,10,7,10,6,10,5,9,5,8,4,8,3,8,2,8,2,8,1,7,0,7,0,6,-2,6,-3,6,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,19,11,20,9,21,8,22,6,23,5,23,4,24,3,24,3,25,2,25,1,26,1,26,1,27,1,27,1,28,2,27,2,27,3,28,4,28,5,28,6,28,7,28,7,28,8,28,10,30,11,31]",1,person_udp_30hz,-64,7,1747603043.4918358
"[100,-64,5,0,-11,-26,-11,-23,-10,-21,-10,-20,-10,-19,-10,-17,-9,-16,-9,-15,-9,-14,-9,-13,-9,-12,-8,-11,-8,-10,-7,-10,-6,-9,-6,-9,-5,-9,-4,-9,-3,-8,-2,-8,-2,-7,-1,-7,0,-7,1,-7,2,-6,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,-12,-20,-10,-21,-8,-22,-7,-23,-5,-24,-4,-24,-3,-24,-2,-25,-2,-26,-1,-26,-1,-26,0,-26,0,-27,0,-27,0,-28,-1,-28,-2,-28,-2,-28,-3,-28,-4,-28,-5,-28,-6,-28,-7,-28,-7,-28,-9,-30,-10,-31]",1,person_udp_30hz,-64,7,1747603043.555298
"[100,-64,5,0,14,-24,12,-22,11,-21,10,-20,8,-19,7,-18,6,-17,5,-17,5,-16,4,-15,4,-14,4,-13,4,-12,4,-12,4,-11,4,-10,4,-9,4,-9,4,-8,4,-8,5,-6,5,-4,5,-4,5,-3,5,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,7,-22,9,-21,11,-21,13,-20,14,-19,15,-19,16,-18,17,-17,18,-17,19,-17,20,-17,20,-17,21,-17,21,-17,21,-18,20,-18,20,-18,20,-19,20,-20,19,-21,19,-21,18,-22,18,-23,18,-23,18,-25,18,-27]",1,person_udp_30hz,-64,7,1747603043.6138
"[100,-64,5,0,15,-22,13,-20,12,-19,11,-18,10,-17,9,-16,8,-16,7,-16,6,-15,6,-14,5,-13,5,-12,5,-11,4,-10,4,-10,4,-9,4,-8,4,-7,4,-7,5,-6,5,-5,5,-4,5,-3,5,-3,5,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-6,9,-20,11,-20,13,-19,15,-18,16,-17,17,-16,18,-16,19,-15,19,-15,20,-15,21,-15,21,-15,21,-14,22,-15,22,-15,21,-15,21,-16,22,-16,21,-17,21,-18,20,-19,20,-19,20,-20,19,-21,19,-23,20,-24]",1,person_udp_30hz,-64,7,1747603043.670252
"[100,-64,5,0,26,-4,24,-5,22,-5,21,-5,19,-5,18,-6,17,-6,15,-6,14,-6,13,-5,13,-5,12,-5,11,-4,11,-4,10,-4,10,-3,9,-3,8,-2,8,-2,8,-1,7,0,7,1,6,2,5,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,20,-8,21,-7,22,-5,22,-3,23,-1,23,0,23,1,24,2,24,3,24,4,25,5,25,6,25,6,26,5,26,5,26,4,26,4,27,4,27,3,27,2,28,1,28,0,28,0,29,-1,30,-2,31,-2]",1,person_udp_30hz,-64,7,1747603043.7463129
"[100,-64,5,0,-28,-3,-26,-3,-23,-2,-22,-1,-21,0,-20,0,-18,0,-17,0,-16,1,-15,1,-14,1,-14,1,-13,1,-11,0,-11,0,-11,0,-10,-1,-9,-1,-8,-2,-8,-2,-8,-3,-7,-3,-6,-4,-5,-4,-4,-5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-23,-1,-23,-2,-23,-5,-23,-6,-23,-8,-23,-9,-23,-10,-23,-11,-23,-12,-22,-12,-23,-13,-23,-14,-23,-14,-24,-14,-24,-14,-25,-13,-25,-13,-25,-12,-26,-12,-26,-11,-27,-10,-27,-9,-27,-9,-28,-8,-30,-8,-31,-7]",1,person_udp_30hz,-64,7,1747603043.825621
"[100,-64,5,0,14,-26,12,-23,10,-22,9,-21,8,-20,7,-20,6,-19,5,-18,5,-17,4,-16,4,-15,4,-14,4,-13,3,-12,3,-12,4,-11,4,-10,4,-10,4,-9,4,-8,5,-6,5,-5,6,-4,6,-3,6,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,7,-23,9,-22,11,-22,13,-21,14,-20,15,-20,16,-20,17,-19,18,-19,20,-18,21,-18,21,-18,22,-18,21,-18,21,-19,20,-19,20,-20,21,-21,20,-21,19,-22,18,-23,18,-24,18,-24,18,-25,19,-27,19,-29]",1,person_udp_30hz,-63,7,1747603043.894664
"[100,-64,5,0,24,6,21,6,20,4,19,3,18,2,17,1,16,1,15,1,14,0,13,0,12,0,12,0,11,0,10,0,9,0,9,1,8,1,7,2,6,2,6,2,6,3,5,3,4,4,3,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,2,20,4,20,6,19,8,19,9,19,10,19,11,19,12,19,13,18,14,18,14,18,15,18,15,18,15,18,15,19,15,19,14,20,14,20,13,21,12,22,12,23,11,23,11,24,10,25,10,26,10]",1,person_udp_30hz,-64,7,1747603043.940417
"[100,-64,5,0,24,-16,21,-15,19,-15,18,-14,16,-14,15,-14,14,-13,12,-13,11,-12,11,-12,10,-12,10,-11,9,-10,8,-9,8,-8,8,-8,7,-7,7,-6,7,-5,7,-4,7,-3,7,-2,7,-1,6,-1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-5,16,-16,18,-15,19,-14,20,-12,21,-11,22,-10,23,-9,23,-8,24,-7,25,-7,25,-7,26,-7,26,-7,26,-7,27,-7,27,-7,27,-7,27,-8,27,-9,26,-10,26,-11,26,-12,26,-13,26,-14,27,-15,28,-17]",1,person_udp_30hz,-64,7,1747603043.9936588
"[100,-64,5,0,-24,14,-22,13,-20,13,-18,13,-17,13,-16,12,-14,12,-13,11,-12,11,-12,11,-11,10,-10,9,-9,8,-9,8,-9,7,-8,6,-8,5,-8,5,-8,4,-8,3,-8,2,-8,1,-7,0,-7,0,-6,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,4,-17,15,-19,14,-20,12,-22,11,-22,10,-23,9,-24,8,-24,7,-24,7,-25,6,-26,5,-26,5,-27,4,-27,5,-27,5,-27,6,-27,6,-28,7,-28,8,-28,9,-28,10,-27,11,-27,12,-28,12,-28,14,-29,15]",1,person_udp_30hz,-64,7,1747603044.0302248
"[100,-64,5,0,19,-20,16,-18,15,-17,13,-17,12,-17,11,-16,10,-16,9,-15,8,-14,7,-13,7,-12,7,-11,6,-11,6,-10,6,-9,6,-8,5,-8,5,-7,5,-6,6,-6,6,-4,6,-3,5,-2,5,-2,5,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,12,-19,13,-18,15,-17,16,-16,18,-15,18,-14,19,-14,20,-14,20,-13,21,-12,22,-12,23,-12,23,-12,24,-12,24,-12,24,-13,24,-13,23,-14,23,-15,22,-16,22,-17,22,-17,22,-18,22,-18,23,-20,24,-22]",1,person_udp_30hz,-64,7,1747603044.090349
"[100,-64,5,0,2,27,2,24,2,22,2,21,2,20,2,19,2,18,3,16,3,15,3,14,2,13,2,12,2,11,2,10,1,9,0,8,1,8,0,8,0,7,-1,6,-2,5,-3,5,-3,5,-3,5,-3,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,19,5,20,3,21,1,21,0,21,-2,22,-3,22,-3,23,-4,23,-4,23,-4,23,-5,24,-5,24,-5,24,-5,25,-5,26,-4,26,-4,26,-4,26,-3,27,-2,28,-2,28,-1,28,0,29,0,30,1,32]",1,person_udp_30hz,-65,7,1747603044.148344
"[100,-64,5,0,19,19,17,17,16,15,16,14,15,12,15,11,15,10,13,9,13,8,12,7,12,7,11,7,10,7,9,6,8,6,7,6,7,6,6,6,5,6,4,6,4,6,3,6,2,6,1,6,0,6,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,18,11,17,13,16,15,15,16,14,17,13,18,13,19,12,20,12,20,11,21,11,22,11,22,11,23,11,23,11,23,11,23,12,23,12,23,13,23,14,22,15,22,16,22,17,22,18,22,19,23,21,23]",1,person_udp_30hz,-64,7,1747603044.245214
"[100,-64,5,0,23,14,21,11,20,10,19,9,18,8,17,7,16,6,15,5,14,5,14,4,13,4,12,4,12,4,10,4,9,4,9,4,8,4,7,4,6,4,6,4,5,4,5,4,4,5,2,5,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,20,8,19,10,19,12,18,13,18,14,17,16,17,17,16,18,16,18,15,19,15,19,16,20,16,20,16,21,16,21,16,21,17,21,18,20,18,20,19,19,20,19,21,18,21,18,23,18,24,18,26,19]",1,person_udp_30hz,-64,7,1747603044.298254
"[100,-64,5,0,-24,-15,-22,-13,-20,-12,-19,-11,-19,-10,-18,-9,-17,-8,-16,-7,-15,-7,-14,-6,-14,-6,-13,-5,-12,-5,-11,-5,-10,-5,-9,-6,-8,-6,-7,-6,-7,-6,-6,-6,-6,-6,-5,-6,-4,-7,-3,-7,-1,-6,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-2,-21,-9,-21,-10,-20,-12,-19,-14,-19,-15,-18,-17,-18,-17,-17,-18,-17,-19,-16,-20,-16,-21,-16,-21,-16,-22,-17,-22,-17,-22,-17,-22,-18,-21,-18,-21,-19,-21,-20,-20,-21,-20,-21,-20,-21,-20,-22,-19,-24,-19,-25,-20]",1,person_udp_30hz,-64,7,1747603044.3584058
"[100,-64,5,0,11,-25,9,-23,8,-21,8,-20,7,-19,6,-19,5,-18,4,-17,4,-16,3,-15,3,-14,3,-13,3,-12,2,-12,3,-11,3,-10,3,-9,4,-9,4,-8,4,-7,5,-6,5,-5,5,-5,5,-4,5,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,5,-21,7,-21,9,-21,11,-20,12,-19,13,-19,14,-19,15,-19,16,-18,16,-18,17,-18,17,-18,18,-18,18,-19,18,-19,18,-19,18,-20,18,-20,17,-21,17,-22,16,-23,16,-23,15,-23,15,-24,15,-26,15,-28]",1,person_udp_30hz,-64,7,1747603044.4457521
"[100,-64,5,0,-22,18,-19,17,-17,16,-16,15,-15,14,-13,14,-12,13,-11,13,-10,12,-10,12,-9,11,-9,10,-8,10,-7,9,-7,8,-7,7,-7,7,-7,6,-7,5,-7,4,-8,3,-8,2,-7,1,-7,1,-7,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-15,17,-16,15,-18,14,-20,13,-20,12,-21,11,-22,11,-23,10,-23,9,-24,8,-24,8,-25,8,-25,8,-26,9,-26,9,-26,9,-26,10,-26,11,-26,12,-26,13,-25,13,-24,14,-24,15,-25,16,-25,18,-26,19]",1,person_udp_30hz,-64,7,1747603044.511949
"[100,-64,5,0,3,28,3,24,3,23,4,21,4,20,4,19,4,18,4,16,4,15,4,14,4,13,3,12,3,12,2,11,2,10,2,10,1,10,0,9,0,8,-1,8,-2,7,-2,6,-3,6,-4,5,-4,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,21,5,22,3,22,1,23,0,23,-1,24,-2,24,-3,24,-4,24,-5,25,-6,25,-6,25,-6,26,-6,26,-7,26,-6,27,-6,27,-5,27,-4,27,-3,28,-2,28,-2,29,-1,29,0,29,1,31,1,32]",1,person_udp_30hz,-64,7,1747603044.568428
"[100,-64,5,0,-24,14,-21,13,-20,13,-18,12,-17,12,-16,11,-15,11,-13,10,-12,10,-12,9,-11,9,-11,8,-10,8,-9,7,-9,7,-9,6,-8,5,-8,4,-8,3,-8,3,-8,2,-8,1,-8,0,-7,-1,-6,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-17,14,-18,13,-20,12,-21,10,-21,9,-22,8,-23,7,-23,6,-24,6,-24,5,-25,4,-25,4,-26,4,-26,5,-26,5,-27,5,-27,6,-27,6,-27,7,-27,8,-27,9,-27,10,-26,11,-27,11,-28,12,-29,14]",1,person_udp_30hz,-64,7,1747603044.62915
"[100,-64,5,0,14,22,13,20,12,18,12,16,12,15,12,14,11,13,10,12,10,11,10,10,9,9,9,9,8,9,7,8,6,8,6,7,5,7,4,7,3,7,2,7,2,6,1,6,0,6,-1,6,-2,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,15,13,16,12,18,11,19,10,20,9,21,8,21,7,22,6,23,6,23,5,23,5,24,5,25,5,25,5,25,5,25,5,25,6,25,7,25,9,25,9,25,10,25,11,25,12,25,13,26,14,27]",1,person_udp_30hz,-64,7,1747603044.668384
"[100,-64,5,0,1,27,2,24,2,23,3,21,3,20,3,18,4,18,4,17,4,16,4,14,4,13,3,12,3,12,3,11,2,11,1,10,1,10,0,9,-1,9,-1,8,-2,7,-3,6,-3,6,-4,5,-5,5,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,21,4,22,2,22,0,23,-1,23,-2,23,-4,24,-5,24,-5,24,-6,24,-7,24,-7,25,-7,25,-8,26,-8,26,-8,26,-7,26,-6,26,-6,27,-5,27,-4,27,-3,28,-3,28,-2,28,-1,30,-1,32]",1,person_udp_30hz,-64,7,1747603044.7189279
"[100,-64,5,0,-7,27,-6,24,-5,23,-4,22,-3,20,-3,19,-2,18,-2,17,-1,16,-1,15,-1,14,-1,13,-1,12,-1,12,-1,11,-2,10,-2,9,-3,9,-3,8,-4,8,-4,7,-5,6,-5,5,-6,4,-6,4,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-2,22,-4,22,-6,22,-7,22,-9,22,-10,22,-11,21,-12,21,-13,21,-14,21,-15,21,-15,21,-16,22,-16,22,-16,23,-15,23,-15,23,-15,23,-14,24,-13,25,-12,25,-12,26,-11,27,-11,27,-11,29,-11,30]",1,person_udp_30hz,-64,7,1747603044.778789
"[100,-64,5,0,-22,-18,-21,-16,-19,-14,-19,-13,-18,-12,-17,-10,-17,-9,-16,-9,-15,-8,-14,-8,-14,-7,-13,-7,-12,-6,-11,-6,-10,-6,-10,-6,-9,-6,-8,-6,-7,-6,-6,-7,-6,-7,-5,-7,-4,-7,-3,-7,-2,-7,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-3,-20,-11,-19,-13,-18,-15,-17,-17,-16,-18,-15,-19,-15,-20,-15,-20,-14,-21,-13,-22,-13,-22,-13,-23,-14,-23,-14,-24,-14,-24,-14,-24,-15,-24,-16,-24,-17,-23,-18,-23,-18,-23,-19,-22,-19,-21,-20,-21,-22,-22,-24,-23]",1,person_udp_30hz,-64,7,1747603044.839283
"[100,-64,5,0,27,6,24,5,23,5,22,4,20,3,19,2,18,1,17,1,15,1,15,0,14,0,14,0,13,0,12,1,11,1,10,1,9,2,8,2,8,3,7,3,7,3,6,4,5,5,4,5,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,22,0,22,2,22,4,22,5,22,7,22,9,21,10,21,11,21,12,21,13,21,13,21,14,22,14,23,14,22,14,23,14,23,14,23,14,24,13,25,12,26,12,26,11,27,11,27,10,29,10,31,10]",1,person_udp_30hz,-64,7,1747603044.898359
"[100,-64,5,0,3,-28,2,-25,1,-24,1,-22,0,-20,0,-19,-1,-18,-2,-18,-2,-17,-2,-16,-2,-15,-2,-14,-2,-13,-1,-12,-1,-11,-1,-11,0,-10,0,-10,0,-9,1,-9,2,-8,2,-6,3,-6,4,-6,4,-5,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-6,-1,-23,1,-23,4,-23,5,-23,7,-23,8,-23,9,-22,10,-23,11,-23,11,-23,12,-23,12,-23,13,-23,13,-24,13,-24,13,-24,12,-25,11,-25,11,-26,10,-26,9,-27,9,-28,8,-28,7,-28,7,-30,7,-32]",1,person_udp_30hz,-64,7,1747603044.979625
"[100,-64,5,0,-14,24,-12,21,-11,20,-10,19,-9,18,-7,17,-7,16,-6,16,-5,15,-5,14,-5,13,-5,12,-4,11,-4,10,-4,10,-4,9,-4,8,-4,8,-5,7,-5,6,-6,5,-6,4,-6,3,-6,3,-6,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,-8,21,-10,20,-12,19,-14,18,-15,18,-16,18,-17,17,-18,17,-18,16,-19,16,-20,15,-21,16,-21,16,-21,16,-21,17,-21,17,-21,18,-21,18,-20,19,-20,20,-19,21,-19,21,-18,21,-18,23,-18,25,-18,26]",1,person_udp_30hz,-64,7,1747603045.0205219
"[100,-64,5,0,-9,26,-8,24,-6,22,-5,21,-4,20,-4,19,-3,17,-3,17,-2,16,-2,15,-2,14,-2,13,-2,12,-2,12,-2,11,-3,10,-3,10,-3,9,-3,8,-4,8,-4,7,-4,5,-6,4,-6,4,-6,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-2,22,-4,22,-7,22,-8,22,-10,22,-11,21,-12,21,-13,21,-14,20,-14,20,-15,20,-16,21,-16,21,-17,22,-17,22,-16,22,-16,22,-16,23,-15,24,-15,24,-14,25,-14,25,-13,26,-12,27,-12,29,-11,31]",1,person_udp_30hz,-64,7,1747603045.080757
"[100,-64,5,0,-5,-28,-6,-25,-5,-23,-6,-21,-6,-20,-6,-19,-7,-17,-6,-17,-6,-16,-6,-15,-6,-14,-6,-13,-5,-12,-5,-12,-4,-11,-4,-10,-3,-10,-2,-9,-2,-9,-1,-9,-1,-8,0,-7,1,-7,2,-6,3,-6,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,-7,-22,-5,-23,-3,-23,-1,-24,0,-24,2,-24,2,-25,3,-25,4,-25,5,-25,5,-26,6,-26,6,-26,6,-27,6,-27,5,-27,4,-27,4,-28,3,-28,2,-28,1,-29,0,-29,-1,-29,-1,-30,-2,-31,-2,-32]",1,person_udp_30hz,-64,7,1747603045.122358
"[100,-64,5,0,13,-24,11,-22,10,-20,9,-19,8,-18,7,-18,6,-17,5,-16,5,-15,4,-14,4,-13,4,-12,4,-12,3,-11,3,-11,4,-10,4,-9,4,-9,4,-8,4,-7,5,-6,5,-5,5,-4,5,-4,5,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,8,-21,9,-20,11,-19,13,-18,14,-18,15,-17,16,-17,17,-17,18,-16,18,-16,19,-15,20,-15,20,-16,20,-16,20,-16,20,-17,20,-18,20,-18,20,-18,19,-19,18,-20,18,-21,17,-22,17,-22,18,-24,18,-26]",1,person_udp_30hz,-64,7,1747603045.168402
"[100,-64,5,0,-28,-9,-25,-8,-23,-7,-23,-6,-22,-5,-20,-4,-19,-3,-18,-3,-17,-3,-16,-2,-16,-2,-15,-2,-14,-2,-13,-2,-12,-2,-11,-2,-10,-3,-9,-4,-9,-4,-8,-4,-8,-4,-7,-5,-6,-5,-5,-6,-4,-6,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-23,-5,-23,-6,-22,-9,-22,-10,-22,-12,-21,-13,-21,-14,-21,-15,-21,-16,-21,-16,-21,-17,-21,-17,-21,-18,-22,-18,-22,-18,-22,-18,-22,-18,-23,-18,-24,-17,-25,-16,-25,-15,-26,-14,-26,-14,-27,-13,-29,-13,-30,-14]",1,person_udp_30hz,-64,7,1747603045.2937799
"[100,-64,5,0,-20,19,-18,17,-16,17,-15,16,-14,15,-13,15,-11,14,-10,13,-9,13,-8,12,-8,12,-8,11,-7,10,-7,9,-7,8,-7,8,-7,7,-7,6,-7,6,-7,5,-7,4,-7,2,-7,2,-7,1,-7,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-13,18,-15,17,-17,16,-18,15,-19,14,-20,13,-21,13,-22,12,-22,11,-23,11,-24,10,-24,10,-24,11,-25,11,-25,11,-25,11,-25,12,-25,13,-25,13,-25,14,-25,15,-24,16,-23,17,-23,18,-24,19,-24,21]",1,person_udp_30hz,-64,7,1747603045.35037
"[100,-64,5,0,-27,10,-24,9,-22,9,-21,9,-19,9,-18,9,-17,8,-16,9,-14,8,-13,8,-13,7,-12,7,-12,6,-11,5,-10,5,-10,4,-9,3,-9,3,-9,2,-9,1,-8,0,-8,-1,-8,-1,-7,-2,-7,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-20,12,-21,10,-22,8,-23,7,-24,6,-25,5,-25,4,-25,3,-25,2,-26,1,-26,0,-27,0,-27,0,-28,0,-28,0,-28,0,-29,1,-29,2,-29,2,-29,3,-29,4,-29,6,-29,6,-29,6,-31,8,-32,9]",1,person_udp_30hz,-64,7,1747603045.4138298
"[100,-64,5,0,-18,-19,-17,-16,-16,-15,-16,-14,-15,-13,-15,-12,-14,-11,-13,-10,-13,-10,-13,-9,-12,-8,-11,-8,-10,-7,-10,-7,-9,-7,-8,-7,-7,-7,-7,-7,-6,-7,-5,-7,-4,-7,-4,-7,-2,-7,-1,-7,0,-7,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-17,-14,-16,-15,-15,-16,-14,-18,-13,-19,-12,-20,-12,-21,-11,-22,-10,-22,-10,-22,-9,-22,-9,-23,-9,-23,-9,-24,-10,-24,-10,-23,-11,-23,-11,-24,-12,-24,-13,-23,-14,-23,-15,-22,-15,-22,-16,-22,-18,-23,-19,-23]",1,person_udp_30hz,-63,7,1747603045.4974442
